"","ids","clsids","schids","ctyids","frame","subsample","fall","grade9","ba01","ba02","ba03","ba04","ba05","ba06","ba07","ba0801","ba0802","ba0803","ba0804","ba0805","ba0806","ba0807","ba0808","ba09","ba10","ba11","ba12","ba13","ba1401","ba1402","ba1403","ba1404","ba1405","ba15","ba16","ba1701","ba1702","ba1703","ba1704","ba1705","ba1706","ba18","ba19","ba20","ba21","bb01","bb02","bb0300","bb0301","bb0302","bb0303","bb0304","bb0305","bb0306","bb04","bb0500","bb0501","bb0502","bb0503","bb0504","bb0505","bb0506","bb06","bb07","bb08","bb09","bb10","bb1101","bb1102","bb1103","bb1201","bb1202","bb1203","bb1204","bb1205","bb1206","bb1207","bb13","bb14","bb15","bb16","bb17","bb18","bb19","bb20","bc0101","bc0102","bc0103","bc0104","bc0105","bc0106","bc0201","bc0202","bc0203","bc0204","bc0205","bc0206","bc0207","bc0208","bc0209","bc0301","bc0302","bc0303","bc0304","bc0305","bc0306","bc0307","bc0308","bc04","bc04a","bc04b","bc04c","bc05a","bc05b","bc05c","bc05d","bc05e","bc05f","bc05g","bc0601","bc0602","bc0603","bc0603a","bc0604","bc0605","bc07","bc08","bc09","bc10","bc11","bc12","bc1300","bc1301","bc1302","bc1303","bc1304","bc1305","bc1306","bc1307","bc1308","bc1309","bc14","bd01","bd02","bd03","bd04","bd05","bd06","bd07","bd08","bd09","bd10","bd11","bd12a","bd12b","bd13","bd14","bd14a","bd14b","bd1500","bd1501","bd1502","bd1503","bd1504","bd1505","bd1506","bd1507","bd1601","bd1601a","bd1602","bd1603","bd1604","bd1605","bd1606","bd1607","bd1701","bd1702","bd1703","bd1704","be01","be02","be03","be04","be05","be06","be07","be08","be09","be1001","be1002","be1003","be1101","be1102","be1201","be1202","be1203","be1204","be1205","be1206","be1207","be1301","be1302","be1303","be1304","be14","be15","be15a","be16","be17","be18","be19","be20","be21","be22","be23","be24","be25","be26","be27","be28","be29","be30","be3101","be3102","be3103","be3104","be3105","be3106","be3107","be3108","be3201","be3202","be3203","be3204","be3301","be3302","be3303","random_even_placement"
"3533",17752,408,105,27,1,1,1,0,1,2,0,1,1,20,1,2,3,2,3,2,2,3,3,2,4,0,NA,0,2,2,3,2,2,1,1,6,4,5,1,1,3,7,1,2,3,1,1,0,0,1,1,0,0,0,2,0,1,1,1,0,1,0,2,5,5,5,2,4,3,3,1,1,0,0,0,0,1,2,2,2,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,99999,0,1,1,0,NA,0,0,60,4,4,3,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,NA,0,1,3,2,25.5,156,80,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,4,4,4,1971,1,1,1,NA,1,3,7,4,1,2,2,4,1,1,1,0,0,0,0,0,0,0,1,0,2,2,1,1,17,1,3,2,2,2,6,1,3,1,1,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,1
"3534",17753,408,105,27,1,1,1,0,1,2,0,5,1,50,1,3,3,3,3,2,2,3,3,2,1,1,1,4,3,3,3,3,3,3,3,6,6,6,4,1,1,7,4,5,3,1,4,0,1,0,1,0,1,0,4,0,0,0,1,0,1,0,3,5,4,2,2,3,3,3,1,1,0,1,0,1,1,1,1,3,3,3,3,2,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,99999,NA,1,0,0,NA,0,0,67,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,1,3,2,6,155,80,5,1,"150","175",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,3,3,3,1975,1,1,3,9997,1,8,1,4,2,2,2,3,5,1,1,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,5,2,7,1,1,1,1,4,0,0,0,0,1,0,0,0,1,1,1,1,3,3,3,1
"3535",17754,408,105,27,1,1,1,0,2,2,NA,1,1,50,1,3,3,3,3,3,2,3,3,4,3,1,1,5,3,3,3,3,3,3,3,6,6,5,5,NA,NA,8,5,4,4,1,2,0,1,1,1,0,1,0,2,0,1,1,1,0,1,0,3,5,5,4,1,4,4,4,1,1,0,1,0,1,1,2,2,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,1,0,0,NA,0,0,67,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,8,163,100,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,4,4,4,4,1975,1,1,2,9997,1,8,10,5,3,1,2,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,5,2,5,1,1,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,4,3,3,1
"3536",17755,408,105,27,1,1,1,0,2,1,1200,3,1,10,1,3,3,3,3,3,3,3,3,4,3,1,1,5,2,3,3,3,3,3,3,6,4,5,4,1,2,8,1,2,4,1,3,0,1,1,0,0,1,1,2,0,1,1,0,0,0,0,3,5,5,4,2,4,4,4,1,1,1,1,0,1,1,2,1,3,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,210,0,0,200,0,0,10,1,0,0,NA,0,0,68,3,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,6.59999990463257,160,95,5,1,"375","375",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,3,4,4,4,1975,1,1,2,9997,3,8,3,NA,2,3,2,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,2,3,2,6,2,4,1,1,2,1,4,0,0,0,0,1,0,0,0,1,1,1,1,4,4,4,1
"3537",17756,408,105,27,1,1,1,0,2,2,0,2,1,50,1,3,3,3,3,3,2,3,3,2,1,0,NA,4,3,3,3,3,2,3,3,6,6,5,5,3,1,9,5,3,3,1,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,4,3,4,1,3,3,3,0,0,0,0,0,1,0,1,1,3,3,3,3,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,0,0,68,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,1,0.600000023841858,158,73,3,2,"","",0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,3,2,2,4,1975,1,1,2,NA,3,6,9,3,3,3,4,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,2,2,5,2,3,1,1,2,2,2,0,0,0,0,1,0,0,0,0,0,1,1,2,2,3,1
"3538",17757,408,105,27,1,1,1,0,2,1,900,5,1,5,1,3,3,3,3,2,3,3,3,4,1,2,2,5,3,3,3,3,3,3,3,6,6,5,5,1,2,9,4,5,4,1,2,0,1,1,1,0,1,0,2,0,1,1,1,0,0,1,3,5,5,5,1,4,3,3,1,0,0,1,0,1,1,2,2,3,3,3,3,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,99999,NA,1,0,0,NA,0,0,68,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,4.59999990463257,148,64,4,1,"400","400",1,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,3,3,3,3,1975,1,1,2,9997,3,7,NA,4,4,2,3,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,3,3,3,1
"3539",17758,408,105,27,1,1,1,0,1,2,0,1,4,75,1,3,3,3,3,3,3,3,3,4,3,0,NA,3,2,1,3,3,2,3,3,6,6,6,6,2,2,8,9,2,4,1,4,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,3,5,5,4,2,4,4,4,1,1,0,0,0,1,0,2,2,3,3,3,3,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,400,0,99999,0,1,0,0,NA,0,0,70,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,9997,2013,1,3,2,6.40000009536743,155,90,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,3,3,3,3,1969,8,2,1,NA,1,3,7,5,3,4,1,4,1,0,0,0,0,0,1,0,1,1,1,0,2,1,NA,NA,NA,NA,3,1,3,2,6,1,11,1,1,2,4,7,1,0,0,0,0,0,1,0,0,1,1,0,2,2,2,1
"3540",17759,408,105,27,1,1,1,0,7,2,0,1,1,30,1,3,2,2,2,1,1,3,3,4,3,1,1,2,2,2,2,2,2,2,3,NA,1,NA,1,1,1,8,10,2,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,2,4,4,3,0,1,0,1,0,1,0,2,2,3,3,3,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,2,1,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,68,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,2,2,NA,149,64,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,3,3,2,1969,1,1,2,NA,1,7,1,4,3,2,2,2,1,0,0,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,2,2,2,1,5,2,6,1,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3,3,2,1
"3541",17760,408,105,27,1,1,1,0,2,1,2000,5,1,50,1,3,3,3,3,3,2,3,3,4,2,1,1,5,3,3,3,2,3,3,3,6,4,6,6,1,2,9,4,4,4,1,4,0,1,1,0,1,0,0,3,0,1,1,0,1,1,0,3,5,5,4,1,4,4,3,1,1,1,0,0,1,1,1,1,3,3,3,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,500,0,300,200,0,99999,0,0,0,1,15,0,0,68,4,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,2013,1,3,2,0,148,67,3,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,4,4,4,1975,1,2,1,NA,3,3,7,4,2,4,2,1,1,0,0,0,0,0,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,3,2,3,2,5,1,11,1,1,3,5,2,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1
"3542",17761,408,105,27,1,1,1,0,1,2,0,4,1,100,1,2,2,3,3,2,2,2,2,4,2,1,0,4,3,3,3,3,3,3,3,6,6,6,4,NA,3,7,2,3,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,4,2,4,4,3,0,1,0,0,0,1,0,2,2,3,3,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,99999,0,1,0,0,NA,0,0,68,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,3,2,6,150,64,3,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,3,2,3,4,1973,1,1,2,1994,3,7,2,4,2,3,1,3,5,1,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,3,2,3,2,4,2,5,1,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,0,3,2,2,1
"3543",17762,408,105,27,1,1,1,0,2,1,2000,4,2,35,1,3,3,3,3,3,2,2,2,4,2,1,1,2,3,2,3,3,3,3,3,6,6,4,4,3,3,7,1,3,4,1,3,0,1,1,1,0,0,0,3,0,1,1,1,0,0,1,3,5,5,4,1,4,4,4,1,1,0,1,0,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,68,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,2005,1,3,2,0,155,90,3,2,"","",0,0,0,0,0,0,0,1,0,NA,0,1,0,0,0,0,3,2,2,4,1981,4,1,1,NA,1,5,2,3,2,1,4,1,1,1,1,1,0,0,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,5,1,3,1,1,2,1,4,0,0,1,0,0,0,0,0,1,1,1,0,4,3,4,1
"3544",17764,408,105,27,1,1,1,0,2,2,0,3,1,10,1,2,2,2,2,2,2,2,2,4,3,1,1,2,3,3,3,3,3,3,3,6,6,3,5,2,1,9,1,3,3,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,5,5,5,2,4,4,4,1,1,0,1,0,0,0,1,1,3,3,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,200,0,0,NA,NA,NA,NA,NA,NA,NA,70,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,3,2,7.40000009536743,160,120,4,1,"325","300",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1972,8,1,2,1994,1,8,1,3,3,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,3,2,3,1,6,1,8,1,1,2,1,8,0,0,0,0,0,0,1,0,1,0,1,0,3,3,2,1
"3545",17765,408,105,27,1,1,1,0,2,2,0,4,1,30,2,3,3,3,3,2,2,3,2,3,1,1,1,12,3,3,3,3,3,3,3,6,6,5,4,2,2,7,1,2,3,1,3,0,0,1,1,0,0,0,3,0,0,1,1,0,0,0,3,5,5,4,1,3,3,3,1,0,0,1,0,1,1,2,2,3,3,3,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,800,0,200,100,500,99999,NA,NA,NA,NA,NA,NA,NA,68,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,9997,0,1,3,2,5.19999980926514,156,75,4,1,"200","175",1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,2,2,2,4,1975,1,1,2,9997,3,4,6,3,1,3,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,4,2,4,1,1,2,3,6,1,0,0,0,0,1,0,0,0,0,1,0,3,3,3,1
"3546",17766,408,105,27,1,1,1,0,1,2,0,2,2,5,4,1,1,3,3,1,1,1,2,2,4,0,NA,2,1,1,1,2,1,3,3,6,1,6,1,1,1,7,2,2,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,3,2,NA,NA,NA,1,1,0,0,0,1,0,2,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,4,6,0,NA,NA,NA,NA,NA,NA,1,1,0,NA,0,0,67,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,2006,1,2,2,3.5,146,62,4,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1955,1,1,3,9997,3,2,10,2,1,3,1,5,5,1,1,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,1,5,2,3,1,1,4,4,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,3,3,1
"3547",17767,408,105,27,1,1,1,0,2,1,800,1,1,50,1,2,3,3,3,3,2,3,2,4,1,1,1,5,3,3,2,3,3,3,3,6,4,6,5,2,3,7,1,2,3,1,2,0,0,0,0,1,0,0,3,0,1,1,1,0,1,0,3,5,5,4,1,4,3,3,1,1,0,1,0,1,0,2,2,3,3,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,NA,0,0,67,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,7.59999990463257,166,80,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,4,4,4,1975,4,NA,2,9997,1,7,2,4,3,4,3,1,1,0,1,0,0,1,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,3,2,3,1,6,2,8,1,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,3,2,2,1
"3548",17768,408,105,27,1,1,1,0,2,2,0,4,1,40,2,3,3,3,2,2,3,3,3,4,3,1,1,3,2,2,2,2,2,3,2,6,4,6,2,2,2,8,1,3,4,1,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,3,4,4,4,2,3,3,3,0,1,0,0,0,1,0,2,2,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,1,1,0,NA,0,0,67,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,3,2,5.80000019073486,156,90,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,4,3,3,1973,1,1,1,NA,3,3,7,3,2,3,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,4,2,4,1,1,2,5,7,1,0,0,0,0,0,0,0,1,0,1,0,3,3,3,1
"3549",17769,408,105,27,1,1,1,0,2,2,0,1,1,50,2,2,2,2,2,2,3,3,3,4,3,1,1,5,2,2,3,2,3,3,3,6,1,6,5,2,2,8,1,2,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,1,4,4,4,0,0,0,0,0,1,0,1,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,800,0,200,100,500,99999,NA,1,1,0,NA,0,0,68,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2013,0,1,3,2,5.59999990463257,156,95,5,1,"500","415",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,3,4,4,1979,1,1,3,2013,3,3,7,4,3,4,4,1,1,1,1,1,0,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,5,1,1,2,3,6,1,1,0,0,1,0,0,0,0,1,0,1,4,4,4,1
"3550",17770,408,105,27,1,1,1,0,1,2,0,2,1,100,3,2,2,2,3,3,2,3,1,2,3,0,NA,0.5,3,2,2,3,3,3,3,6,4,6,4,2,2,5,9,2,NA,1,2,0,1,1,1,0,1,0,2,0,1,1,0,1,1,0,3,5,5,4,1,4,4,4,1,0,0,1,0,1,1,2,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,NA,NA,5000,5000,0,0,0,99999,0,0,1,0,NA,0,0,68,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,NA,1,3,2,0.699999988079071,152,69,5,1,"380","420",1,0,0,0,0,0,0,0,0,NA,0,1,1,0,1,0,NA,NA,NA,NA,1972,1,1,1,NA,1,3,6,4,2,2,2,3,2,1,1,0,0,0,0,0,0,0,1,0,NA,1,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,2,1,4,0,0,1,0,1,1,0,0,1,0,0,0,3,4,3,1
"3551",17772,408,105,27,1,1,1,0,2,1,400,5,4,50,1,2,2,2,2,2,2,2,2,4,4,1,1,6,2,2,2,3,2,3,3,6,6,6,5,4,3,7,9,5,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,3,2,3,3,3,1,1,1,1,0,1,0,2,1,3,3,3,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,0,NA,0,0,68,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2010,2009,1,3,2,5.5,165,95,5,1,"200","250",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,3,3,2,3,NA,1,1,1,NA,1,8,1,5,2,4,3,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,5,2,4,1,1,1,1,4,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3,3,3,1
"3552",17773,408,105,27,1,1,1,0,2,2,0,2,1,20,1,3,2,3,3,2,3,3,3,1,1,NA,1,10,3,2,3,2,2,3,3,1,3,5,2,1,1,8,1,4,4,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,5,4,1,4,3,4,1,1,0,0,0,1,0,2,2,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,99999,0,1,0,0,NA,0,0,68,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,5.80000019073486,164,110,5,1,"525","550",1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,3,3,3,4,1973,1,1,2,9997,3,7,6,4,2,3,1,2,5,1,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,2,2,1,1,6,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,3,3,4,1
"3553",17774,408,105,27,1,1,1,0,1,2,0,2,1,50,1,3,3,3,3,3,3,3,3,2,1,1,1,2,3,3,3,3,3,3,3,6,6,6,6,1,1,9,1,3,4,1,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,4,2,4,4,4,0,0,0,0,0,1,0,2,2,2,2,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,NA,1,0,0,NA,0,0,68,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2012,2002,1,3,2,13,165,85,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,3,3,3,3,1967,1,1,2,2012,3,6,7,5,2,3,2,2,5,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,4,1,3,1,1,1,4,7,1,0,0,0,0,0,0,0,1,1,1,1,4,4,4,1
"3554",17775,408,105,27,1,1,1,0,2,1,2000,5,1,100,1,3,3,3,3,3,2,3,2,2,1,1,0,12,3,3,3,3,3,3,3,6,6,6,2,2,2,8,1,2,3,1,2,0,1,1,0,0,0,0,4,0,1,1,0,0,0,0,3,5,5,4,1,4,4,4,0,0,0,0,0,1,0,1,1,3,3,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,68,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,4,2,5.40000009536743,161,70,5,1,"420","380",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1972,1,1,2,9997,3,7,3,5,3,2,2,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,2,4,2,5,2,8,1,1,1,1,3,0,0,0,0,1,0,0,0,1,1,1,0,4,4,3,1
"3555",17776,408,105,27,1,1,1,0,1,1,30,4,1,200,2,3,2,2,2,3,3,3,3,4,3,1,1,NA,3,3,3,3,3,3,3,6,6,6,6,6,6,9,3,3,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,2,4,4,4,1,1,0,0,0,1,1,1,1,2,2,3,3,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,200,0,200,0,0,99999,NA,0,0,0,NA,0,1,68,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,4,2,84,160,84,4,1,"350","250",1,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,4,4,4,4,1977,8,1,2,9997,1,6,3,4,2,2,3,3,2,1,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,2,3,2,5,2,7,1,1,1,2,4,0,0,0,0,1,0,0,0,1,1,1,1,4,4,4,1
"3556",17777,408,105,27,1,1,1,0,1,1,530,3,1,10,2,3,3,3,3,2,2,3,2,2,4,1,1,5,2,2,3,3,2,4,3,6,6,5,5,2,NA,7,1,2,4,1,3,0,0,0,0,1,0,1,2,0,1,1,1,1,0,0,3,5,4,5,2,4,4,4,1,1,0,1,0,1,0,2,2,3,3,3,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,99999,200,1,0,0,NA,0,0,67,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,2,2,6.80000019073486,158,78,3,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,3,3,3,3,1974,1,1,2,9997,1,6,1,3,2,3,1,1,5,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,1,6,2,6,1,1,2,1,2,0,1,0,0,1,1,0,0,1,1,1,1,3,3,2,1
"3557",17778,408,105,27,1,1,1,0,1,2,0,2,2,20,3,3,3,3,3,3,3,3,3,2,4,1,1,1,2,2,3,2,2,3,3,6,5,4,3,4,3,9,1,3,3,1,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,4,4,4,2,4,4,4,0,0,0,0,0,1,0,2,2,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,99999,NA,1,1,0,NA,0,0,60,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,1,2,2,7.59999990463257,165,88,4,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,3,3,3,1969,4,1,1,NA,3,3,8,3,2,2,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,1,2,6,1,1,1,1,2,2,4,0,0,0,0,0,0,0,1,1,0,0,0,3,3,3,1
