"","w2clsids","schids","ctyids","tchids","w2tchstatus","w2tchsubject","w2tchhr","w2tcha0101","w2tcha0102","w2tcha0103","w2tcha0104","w2tcha0105","w2tcha0106","w2tcha0107","w2tcha0108","w2tcha0109","w2tcha0110","w2tcha02","w2tcha03","w2tcha04","w2tcha05","w2tcha06","w2tcha07","w2tcha08","w2tcha09","w2tcha10","w2tcha11","w2tcha1201","w2tcha1202","w2tcha1203","w2tcha1204","w2tcha1301","w2tcha1302","w2tcha1303","w2tcha1401","w2tcha1402","w2tcha1403","w2tcha1404","w2tcha1501","w2tcha1502","w2tcha1503","w2tcha1504","w2tcha1601","w2tcha1602","w2tcha1603","w2tcha1604","w2tcha1605","w2tcha1606","w2tcha1607","w2tcha1608","w2tcha1701","w2tcha1702","w2tcha1703","w2tcha1704","w2tcha1705","w2tcha1706","w2tcha1707","w2tcha1708","w2tcha1709","w2tcha1710","w2tcha18","w2tcha1901","w2tcha1902","w2tcha1903","w2tcha20a01","w2tcha20b01","w2tcha20c01","w2tcha20a02","w2tcha20b02","w2tcha20c02","w2tcha20a03","w2tcha20b03","w2tcha20c03","w2tcha21","w2tcha2201","w2tcha2202","w2tcha2203","w2tcha2204","w2tcha2205","w2tcha2206","w2tcha2207","w2tcha2301","w2tcha2302","w2tcha2303","w2tcha2304","w2tcha2305","w2tcha2306","w2tcha2307","w2tchb01","w2tchb0201","w2tchb0202","w2tchb0203","w2tchb0204","w2tchb0205","w2tchb0206","w2tchb0207","w2tchb03a01","w2tchb03b01","w2tchb03a02","w2tchb03b02","w2tchb03a03","w2tchb03b03","w2tchb03a04","w2tchb03b04","w2tchb03a05","w2tchb03b05","w2tchb04","w2tchb05","w2tchb06","w2tchb07","w2tchb08a","w2tchb08b","w2tchb0901","w2tchb0902","w2tchb0903","w2tchb10","w2tchb11","w2tchc01","w2tchc02","w2tchc03","w2tchc04","w2tchc05","w2tchc06","w2tchc07","w2tchc08","w2tchc09","w2tchc10a","w2tchc10b","w2tchc11","w2tchc11a","w2tchc12","w2tchc13","w2tchc14","w2tchc15a","w2tchc15b","w2tchc1601","w2tchc1602","w2tchc1603","w2tchc1604","w2tchc1605","w2tchc1701","w2tchc1702","w2tchc1703","w2tchc1704","w2tchc1705","w2tchc1706","w2tchc18","w2tchc19","w2tchc20","w2tchc21","w2tchc22","w2tchc23","w2tchc24","w2tchc25","w2tchc2601","w2tchc2602","w2tchc2603","w2tchc2604","w2tchc27","w2tchc28","w2tchc2901","w2tchc2902","w2tchc2903","w2tchc2904","w2tchc2905","w2tchc2906","w2tchc2907","w2tchc3001","w2tchc3002","w2tchc3003","w2tchc3004","w2tchc3005","w2tchc3006","w2tchc3007","w2tchc3101","w2tchc3102","w2tchc3103","w2tchc3104","w2tchc3105","random_even_placement"
"215",453,46,12,1344,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,3,3,2,1,12,10,20,60,1,0,1,1,1,4,3,3,4,2,2,1,90,NA,10,NA,4,4,4,4,3,3,3,3,3,3,3,1,2,3,3,1,3,2,4,1,1,1,NA,NA,NA,4,3,3,NA,NA,NA,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,5,0,1,1,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,1,1,1,2,0,35,0,4,3,3,2,1982,2,6,1,1,3,11,1,2003,8,1,2003,2,0,1,2003,9,0,1,0,0,1,0,0,0,1,1,0,3,3,4,3,2,3,2,2,3,3,3,3,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1
"216",460,47,12,1345,2,0,1,0,0,0,1,0,0,0,0,0,0,2014,3,4,2,1,11,10,10,60,1,1,1,1,1,4,4,4,4,4,4,4,70,0,20,10,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,1,2,2,4,2,2,1,5,5,5,4,4,4,2,2,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,1,1,1,2,30,56,0,0,3,3,2,1977,2,5,1,1,3,16,1,1998,8,1,1998,3,0,2,2005,8,0,1,1,0,0,0,0,0,1,1,0,3,3,2,4,3,2,2,2,1,3,3,3,4,4,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1
"217",470,47,12,1346,2,1,1,1,0,0,0,0,0,0,0,0,0,2014,3,4,1,1,12,12,15,60,1,1,1,1,1,3,5,4,4,4,2,2,30,NA,30,40,3,3,4,4,3,4,4,5,3,3,3,3,2,2,2,2,2,1,5,3,3,2,5,5,5,5,5,4,3,3,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,3,0,1,1,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,1,1,2,NA,60,56,0,0,3,2,1,1975,2,5,1,1,3,17,1,1997,8,1,1997,3,0,2,1997,9,1,1,1,0,0,0,1,1,1,1,0,3,4,4,4,3,2,2,3,2,3,4,4,4,4,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1
"218",464,47,12,1347,2,1,1,1,0,0,0,0,0,0,0,0,0,2014,3,4,1,2,10,10,12,50,1,1,0,0,1,4,3,4,3,3,3,2,40,NA,30,30,3,4,3,5,3,3,4,3,2,3,3,3,2,2,3,1,2,2,4,3,2,1,4,5,4,4,4,4,3,3,3,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,3,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,NA,NA,4,1,1,2,1,0,54,1,0,3,3,1,1975,2,5,1,1,1,18,1,1997,9,1,1997,3,0,1,1997,9,1,1,1,0,0,0,0,1,1,1,0,1,2,3,4,2,2,2,2,2,3,4,3,4,4,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1
"219",469,47,12,1348,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,2,3,2,2,12,15,18,59,1,1,0,0,1,3,4,4,4,2,2,1,60,NA,40,NA,4,4,4,3,4,4,4,2,3,3,3,2,2,3,3,1,2,2,4,3,2,2,4,4,4,4,4,4,3,3,4,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0,2,0,1,1,0,1,0,0,1,1,1,1,1,1,1,2,NA,NA,4,1,1,2,1,NA,53,1,1,3,3,2,1973,2,5,1,1,3,19,2,2014,8,1,NA,4,0,2,1998,9,1,1,1,0,0,0,0,0,1,1,0,2,4,3,3,2,2,2,2,3,3,3,3,4,4,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1
"220",459,47,12,1349,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,3,3,1,1,15,20,10,35,1,0,1,0,1,4,4,4,4,4,2,2,80,0,10,10,3,3,3,3,4,5,4,3,3,3,3,3,2,3,3,1,3,2,5,3,3,3,4,4,4,4,4,3,3,4,3,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,4,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,NA,NA,4,1,1,1,0,45,57,0,0,4,4,1,1971,2,5,1,1,3,17,2,2002,8,1,NA,3,0,2,1997,9,1,1,1,0,0,0,0,1,1,1,0,1,5,5,4,1,3,2,3,3,4,4,3,4,4,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1
"221",463,47,12,1350,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,3,3,2,2,12,10,8,60,1,0,1,0,1,4,4,4,4,3,2,2,80,0,10,10,4,5,4,3,4,4,3,4,2,3,3,2,3,3,3,2,3,2,4,3,2,2,4,4,4,4,4,4,4,4,3,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,3,0,1,1,0,0,1,0,1,1,1,1,1,1,1,2,NA,NA,5,1,1,1,NA,40,56,0,0,3,4,2,1980,2,6,1,1,3,11,1,2003,8,1,2003,3,0,2,2013,8,1,1,0,0,0,0,0,0,1,1,0,3,3,3,3,2,2,2,2,4,3,4,3,4,4,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
"222",462,47,12,1351,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,4,5,1,1,15,5,8,5,1,0,1,0,1,4,4,5,4,4,NA,1,70,NA,20,10,4,3,4,4,3,4,3,3,3,3,2,2,2,2,2,3,2,2,5,3,3,2,4,4,4,3,3,4,2,2,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,NA,NA,4,1,1,1,0,50,55,NA,1,3,3,2,1976,2,7,1,1,3,15,2,2003,8,1,1999,3,0,2,2003,9,1,1,1,0,0,0,0,0,1,1,0,3,4,1,3,4,1,1,2,2,3,4,3,4,4,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1
"223",461,47,12,1352,2,2,1,0,1,0,0,0,0,0,0,0,0,2014,3,3,1,0,7,14,32,52,1,0,1,0,1,3,4,5,5,3,1,1,70,2,13,15,4,2,4,4,4,4,4,4,1,3,2,1,1,3,2,1,3,2,5,3,3,3,5,5,4,5,5,4,4,3,4,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,NA,1,4,1,1,1,NA,30,52,1,1,1,4,1,1974,2,5,1,1,3,18,1,1996,8,1,1996,3,3,2,1996,8,1,1,1,0,0,0,1,1,1,1,0,3,4,4,4,2,2,2,2,3,4,4,4,5,4,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
"224",457,47,12,1353,2,3,1,0,0,1,0,0,0,0,0,0,0,2014,3,4,1,1,12,10,15,46,1,1,1,1,1,4,4,3,5,4,2,1,50,0,10,40,3,3,4,4,3,4,2,3,2,3,3,2,2,3,3,1,2,2,5,2,2,2,5,5,5,4,4,4,3,3,3,4,0,0,1,1,1,0,0,0,0,0,1,1,0,0,3,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,4,1,1,2,1,0,53,1,2,3,3,2,1975,2,5,1,1,1,20,2,2004,8,1,NA,3,0,2,1997,9,1,1,1,0,0,0,0,0,1,1,0,2,4,3,3,2,2,2,2,3,3,4,2,4,4,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
"225",458,47,12,1354,2,3,1,0,0,1,0,0,0,0,0,0,0,2014,3,3,2,1,20,10,12,40,1,0,0,0,1,3,4,3,4,1,1,1,70,NA,30,NA,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,1,2,1,5,3,3,3,3,3,4,2,5,4,2,5,4,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,3,1,2,1,1,1,1,1,NA,NA,4,1,2,1,NA,30,55,0,0,3,4,2,1978,2,6,1,1,3,14,2,2013,8,1,NA,3,0,2,2013,8,1,1,0,0,0,0,0,0,1,0,0,3,3,2,3,2,1,1,2,1,3,4,2,3,3,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1
"226",183,48,12,1355,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,5,5,2,1,14,5,15,40,1,1,1,1,0,4,2,2,4,2,3,3,NA,NA,20,80,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,4,2,2,1,5,4,4,4,4,4,4,4,4,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1979,2,6,1,1,3,12,1,2003,8,1,2003,3,0,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,3,3,NA,3,2,2,2,3,3,3,3,3,4,4,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1
"227",182,48,12,1356,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,1,12,10,10,40,1,1,1,0,0,4,4,4,4,4,2,2,50,NA,30,20,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,1,2,2,4,2,2,3,4,4,4,4,4,4,3,3,3,4,0,0,1,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1975,2,5,1,1,3,16,2,2010,8,1,2001,3,0,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,3,3,NA,3,3,1,1,3,3,4,4,4,3,5,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1
"228",186,49,13,1357,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,3,3,1,1,10,10,15,40,1,1,1,1,1,4,2,3,5,2,1,1,90,0,10,0,4,3,3,2,3,4,4,2,2,3,3,3,2,3,2,1,2,1,4,1,3,2,4,4,4,4,4,4,2,2,4,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1969,2,6,1,1,3,25,1,1990,8,1,1990,4,3,2,NA,NA,1,1,1,0,0,0,0,0,1,0,0,2,4,NA,4,1,3,2,2,3,2,4,2,3,3,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
"229",195,51,13,1358,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,2,1,1,12,6,24,39,1,1,1,1,0,4,3,3,4,3,2,1,70,0,20,10,5,4,3,3,3,4,4,4,2,3,3,3,2,3,2,1,3,3,5,3,1,1,4,4,4,4,4,4,4,4,4,4,0,0,1,1,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1976,2,5,1,1,NA,18,1,1997,9,1,1997,3,0,2,NA,NA,1,1,1,0,0,0,0,0,0,1,0,2,4,NA,3,1,3,3,3,3,3,3,3,4,4,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"230",218,57,15,1374,2,0,1,0,0,0,1,0,0,0,0,0,0,2014,4,4,2,1,8,10,6,30,1,1,0,0,1,4,2,4,4,2,2,1,100,0,100,0,4,4,5,5,4,5,5,5,3,3,3,2,3,3,3,2,3,2,4,3,1,1,4,4,4,2,2,2,2,2,2,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,3,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,4,2,2,2,1,0,58,1,0,4,3,2,1970,2,6,1,1,NA,23,2,2003,9,1,1992,3,0,2,1992,9,0,1,1,0,0,0,0,1,0,0,0,3,3,1,3,2,3,3,3,2,3,3,3,4,4,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
"231",479,59,15,1375,2,1,1,1,0,0,0,0,0,0,0,0,0,2014,1,NA,NA,0,12,6,12,30,1,NA,NA,NA,NA,3,3,3,3,3,3,3,100,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,3,3,3,3,3,3,3,3,3,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,4,1,1,1,0,0,0,0,1,NA,1,NA,1,NA,1,NA,1,NA,4,2,2,2,2,0,38,0,0,5,5,2,1965,2,6,1,1,3,30,2,2014,9,1,1981,3,0,2,1981,9,1,1,1,0,0,0,0,1,1,1,1,2,4,4,4,3,3,3,3,4,4,4,4,4,4,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
"232",477,59,15,1376,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,4,2,1,12,10,5,30,1,0,1,0,1,4,4,4,4,4,3,3,50,0,50,0,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,1,2,2,5,3,3,3,5,5,5,5,5,5,5,5,5,4,0,0,1,1,1,1,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1977,2,5,1,1,3,14,2,2007,8,1,2003,2,0,2,NA,NA,1,1,1,0,0,0,0,1,0,0,0,2,3,NA,3,2,2,2,3,2,4,4,4,4,4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1
"233",231,60,15,1377,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,1,12,10,12,45,1,1,1,0,0,4,2,4,4,2,2,1,95,0,4,1,5,4,4,4,5,5,3,3,3,3,3,3,2,3,3,1,3,2,5,1,1,1,5,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1973,2,5,1,1,3,19,1,1995,8,1,1995,3,3,2,NA,NA,1,1,1,0,0,0,1,1,1,0,0,2,3,NA,4,3,2,2,2,2,3,3,2,3,3,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1
"234",486,63,16,1379,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113,3,3,1,2,12,8,15,56,1,1,1,0,1,2,2,2,4,2,1,2,100,NA,NA,NA,5,5,5,5,5,5,5,5,2,3,3,3,3,3,3,3,3,3,NA,3,2,3,3,1,3,3,1,3,3,1,3,4,0,0,1,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1967,2,5,1,1,3,28,2,1997,9,1,1988,4,3,2,NA,NA,1,1,1,1,0,0,0,0,0,1,0,3,1,NA,1,4,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"235",484,63,16,1379,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,2,1,2,12,8,15,56,1,1,1,1,1,2,2,2,4,2,1,2,100,NA,NA,NA,5,5,5,5,5,5,5,5,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,1,3,3,1,3,3,1,3,4,0,0,1,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1967,2,5,1,1,3,28,2,1997,9,1,1988,4,3,2,NA,NA,1,1,1,1,0,0,0,0,0,1,0,3,1,NA,1,4,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"236",249,65,17,1381,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,4,2,1,18,10,10,40,1,1,0,0,1,4,4,4,2,3,2,2,100,NA,NA,NA,5,5,5,5,5,5,5,3,2,3,3,2,2,3,3,3,3,3,4,2,3,3,4,4,4,3,4,4,3,4,4,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1983,2,6,1,1,3,8,2,2014,9,1,2007,2,0,2,NA,NA,1,1,1,0,0,0,0,0,1,1,0,3,2,NA,3,2,2,2,2,1,3,3,3,3,4,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
"237",252,66,17,1382,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,1,12,13,18,50,1,1,1,0,1,4,4,4,4,3,3,3,70,NA,20,10,3,4,3,3,2,3,2,2,2,3,3,1,3,2,2,1,3,2,4,3,3,3,4,4,5,4,4,4,4,4,4,4,0,0,0,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1988,2,4,1,1,3,3,2,2012,9,1,2012,0,0,2,NA,NA,0,1,0,0,0,0,0,0,1,1,0,3,4,NA,3,2,3,3,3,4,5,5,4,5,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1
"238",257,67,17,1383,2,0,1,0,0,0,0,0,0,0,1,0,0,2014,5,5,2,5,12,5,2,50,1,0,1,0,1,4,4,4,5,1,2,1,40,NA,30,30,4,4,5,3,3,4,4,3,3,3,3,3,2,3,2,3,3,3,5,1,1,1,4,4,4,4,4,4,3,3,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,1,NA,1,NA,1,NA,1,NA,1,NA,5,1,1,2,1,30,48,1,0,3,3,1,1981,2,5,1,1,3,15,2,2002,9,1,2000,2,NA,2,2011,9,1,1,0,0,0,0,0,1,1,1,0,2,4,3,3,3,2,2,2,3,4,4,3,3,4,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1
"239",256,67,17,1384,2,3,1,0,0,1,0,0,0,0,0,0,0,2013,2,2,1,1,10,24,15,50,1,0,1,0,1,3,4,4,4,3,2,2,60,NA,10,30,4,5,4,4,4,3,4,4,3,3,3,2,3,2,2,2,3,2,5,2,2,2,4,5,4,4,4,3,3,3,2,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3,0,1,1,0,0,0,0,1,1,2,2,1,1,1,3,NA,NA,4,2,1,2,2,0,47,2,NA,3,3,2,1974,2,6,1,1,3,20,1,1995,7,1,NA,3,0,2,2000,9,1,1,1,0,0,0,0,1,1,1,0,2,4,4,3,3,2,2,2,2,4,4,3,4,4,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
"240",257,67,17,1385,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,4,1,1,19,20,20,48,1,1,1,1,0,4,3,3,4,4,1,2,50,2,18,30,4,4,5,5,3,3,3,2,2,3,3,2,2,2,2,1,3,2,4,3,2,1,4,4,4,3,3,3,2,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1968,2,5,1,1,3,25,2,1996,8,1,1990,4,3,2,NA,NA,1,1,1,0,0,0,0,1,1,1,0,2,3,NA,3,3,2,2,2,1,1,3,3,4,4,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"241",497,70,18,1404,2,1,1,1,0,0,0,0,0,0,0,0,0,2014,3,4,2,NA,14,16,4,50,1,1,1,1,1,4,4,4,4,3,NA,NA,100,NA,90,NA,4,4,3,3,3,3,3,4,3,3,3,2,2,2,2,1,2,1,5,3,3,3,5,5,5,5,5,5,5,5,5,4,0,0,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,2,2,2,0,30,61,NA,1,3,3,1,1981,2,4,1,1,3,14,2,2004,9,1,2001,3,0,2,2000,9,1,1,0,1,0,0,0,1,1,1,0,3,3,5,4,2,2,2,3,3,4,5,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"242",495,70,18,1405,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,1,15,15,20,50,1,1,1,1,1,5,4,4,5,3,2,3,100,0,50,0,5,4,5,5,4,5,4,3,2,3,3,2,2,3,3,2,3,2,3,1,2,3,4,4,4,4,4,4,4,4,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1972,3,4,1,1,3,23,2,2004,8,1,1990,3,0,2,NA,NA,1,1,0,0,0,0,0,1,1,1,0,2,3,NA,3,2,2,2,2,3,4,5,3,4,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
"243",496,70,18,1406,2,1,1,1,0,0,0,0,0,0,0,0,0,2014,3,3,1,1,28,10,6,60,1,1,1,1,1,4,4,4,5,NA,NA,NA,70,NA,20,10,5,5,3,3,2,4,3,3,2,3,3,2,2,3,3,2,3,2,5,3,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,4,0,0,1,1,1,1,0,0,0,0,1,1,1,0,3,1,1,1,0,0,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,4,2,1,2,1,0,65,0,0,3,3,2,1976,2,5,1,1,3,18,2,2010,9,1,NA,4,1,2,1998,9,0,1,1,0,0,0,1,1,1,0,0,2,4,4,3,2,2,2,2,4,4,3,3,4,4,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1
"244",496,70,18,1407,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,3,2,NA,18,15,20,53,1,1,1,0,0,5,4,4,5,3,2,3,100,0,50,0,4,3,5,5,4,4,5,NA,2,3,3,3,2,3,3,1,2,2,5,3,3,3,4,4,4,5,5,5,4,4,4,4,0,0,0,1,0,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1971,2,4,1,1,3,24,2,2008,9,1,1989,4,0,2,NA,NA,1,1,0,1,0,0,0,1,1,1,0,2,3,NA,3,3,2,2,2,3,3,3,3,4,4,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
"245",497,70,18,1408,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,4,1,1,30,10,4,50,1,1,0,0,1,4,3,3,4,1,1,1,80,0,20,0,5,4,3,4,2,5,3,2,2,3,3,2,2,3,3,2,2,2,NA,1,2,2,5,5,5,4,4,4,2,2,2,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1982,2,5,1,1,3,13,1,2006,9,1,2001,3,0,2,NA,NA,1,1,1,1,0,0,0,0,1,1,0,2,2,NA,3,3,2,1,2,3,3,3,3,3,5,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1
"246",498,70,18,1409,2,2,1,0,1,0,0,0,0,0,0,1,0,2014,2,5,2,0,15,16,12,50,1,1,1,1,1,4,5,5,5,2,1,1,80,0,20,0,5,5,5,5,4,4,5,5,2,3,3,3,3,3,3,2,3,2,5,3,3,3,5,5,5,4,4,4,2,2,2,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3,1,1,0,0,0,0,0,1,NA,1,NA,1,NA,1,NA,1,NA,4,2,1,2,3,0,65,0,0,4,4,2,1973,2,5,1,1,3,22,2,2006,9,1,1992,4,0,2,1992,9,1,1,1,0,0,0,0,1,1,1,0,2,3,5,4,3,NA,1,2,3,3,3,3,3,5,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
